Standard_ID,Standard_Text,Subject,Grade_Level,Range,Interdisciplinary,Framework_Type,Adoption_Date,Source_URL
5.G.3,"Students anticipate the most likely consequences of their own and others’ actions. Students identify the impacts of choices on their short- or longer-term goals and on their wider community, country, and the planet.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
5.F.3,Students deepen their understanding of critical thinking and how to use discernment in making judgements and decisions. Students apply these skills with media messages and online sources.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
,Agency,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
5.E.3,Students explore their own role as a caring citizen and resident and their social responsibility to participate in our democracy to advance collective well-being. Students reflect on the role of civic leaders and elected representatives.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
5.D.3,"Students differentiate and honor their own and others’ physical, emotional, and intellectual safety and know how identity impacts safety. Students adhere to learning environment safety standards and increasingly assess risk for themselves.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
,Belonging,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
5.C.3,"Students apply an improvement-
orientation and perspective to personal and social problems and can facilitate problem-solving conversations among peers.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
5.B.3,Students understand the concepts and importance of ethics and can apply them in their personal and learning contexts. Students understand their role and others’ roles in the ethical use of our planet's resources.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
5.A.3,Students intentionally practice curiosity and approach diverse groups with open-mindedness. Students seek out new experiences from which they can grow.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
,Identity,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tseldecisionmaking.asp
4.H.3,Students examine and reflect on the concept of microaggression. Students understand allyship and the bystander effect. Students understand that allyship is a continuous process that includes ongoing self-reflection.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
4.G.3,"Students learn and practice nonviolent communication strategies. Students use their strengths to: improve communication; voice opinions directly, with tact; and advocate to have their wants and needs met. Students engage in respectful negotiation.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
4.F.3,"Students proactively use restorative approaches, including restorative questions in conflicts. Students increasingly take responsibility for harm they may cause and look for opportunities to repair relationships. Students practice forgiveness.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
4.E.3,Students work with peers and adults to come up with mutually acceptable solutions that address underlying concerns on both sides.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
,Agency,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
4.D.3,Students explore different cultural practices and world views. Students begin to develop skills for communication and interaction across cultures. Students recognize the importance of a lifelong commitment to reflection and self-critique as the foundation of cultural humility.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
4.C.3,Students examine and reflect on the changing nature of friendships and other relationships and the importance of a diverse peer network. Students recognize characteristics of healthy and unhealthy relationships. Students reflect on effective communication within a relationship and the potential impact technology can have on communication and relationships.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
,Belonging,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
4.B.3,"Students explore different types of leadership and recognize that different leadership capacities, skills, and styles are needed in varied contexts. Students increasingly take on leadership roles and reflect on and identify areas of improvement.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
4.A.3,"Students examine and reflect on how they make decisions, how their peers influence these decisions, and how to better navigate peer-pressure situations.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
,Identity,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselrelationshipskills.asp
3.G.3,"Students accurately recognize inequities and community needs and collaborate with adults and peers to take action on real world issues in support of a more inclusive, caring, healthy, and just community.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
3.F.3,"Students examine and reflect on how individuals act on their explicit and implicit bias, how some policies can contribute to injustice, and the damaging impact this can have on others and our society. Students explore intent versus impact.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
,Agency,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
3.E.3,Students reflect on how to build an accepting and inclusive learning community. Students collaborate to identify barriers to belonging for all individuals in their learning community. Students question the norms of groups and systems in healthy ways.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
3.D.3,Students know when and where to proactively seek resources and supports and begin to understand the interdependence of members of a community.,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
3.C.3,"Students co-construct all aspects of relationship-centered, just, and caring learning environments, including shared agreements and norms for engagement. Students question the inclusivity of the curriculum.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
,Belonging,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
3.B.3,"Students explore differences in emotional expression and communication norms across cultures and communities and how differences can contribute to misunderstandings, but also provide opportunity for growth. Students respond compassionately to others’ experiences and demonstrate care and concern.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
3.A.3,"Students reflect on how social identities (e.g., cultural, racial, class, gender, linguistic, ability) impact the way people view and interact with others, including those from diverse groups.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
,Identity,Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselsocialawareness.asp
2.H.3,"Students take an active role in managing their time, activities, and responsibilities.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselselfmanagement.asp
2.G.3,"Students can create and follow routines, independently adapt to challenges and distractions, and apply perseverance strategies that work for them.",Social-Emotional Learning,Grade_07,6-8,,California,,https://www.cde.ca.gov/ci/se/tselselfmanagement.asp
