Standard_ID,Standard_Text,Subject,Grade_Level,Range,Interdisciplinary,Framework_Type,Adoption_Date,Source_URL
FBEBB360DFE30131966268A86D17958E,"Describe objects designed by artists (e.g., furniture, appliances, cars) that are used at home and at school.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBEB6F50DFE30131966168A86D17958E,Careers and Career-Related Skills,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBEB26B0DFE30131966068A86D17958E,"Identify and sort pictures into categories according to the elements of art emphasized in the works (e.g., color, line, shape/form, texture).",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBEADB40DFE30131965F68A86D17958E,Visual Literacy,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBEA8F40DFE30131965E68A86D17958E,Compare and contrast objects of folk art from various time periods and cultures.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBEA4410DFE30131965D68A86D17958E,Clap out rhythmic patterns found in the lyrics of music and use symbols to create visual representations of the patterns.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE9EE20DFE30131965C68A86D17958E,Connections and Applications,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE9AA30DFE30131965B68A86D17958E,"Connections, Relationships, Applications - Connecting and Applying What Is Learned in the Visual Arts to Other Art Forms and Subject Areas and to Careers",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE964D0DFE30131965A68A86D17958E,Select something they like about their work of art and something they would change.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE91E70DFE30131965968A86D17958E,"Describe how and why they made a selected work of art, focusing on the media and technique.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE8D820DFE30131965868A86D17958E,Make Informed Judgments,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE889C0DFE30131965768A86D17958E,Identify and describe various reasons for making art.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE83660DFE30131965668A86D17958E,"Discuss works of art created in the classroom, focusing on selected elements of art (e.g., shape/form, texture, line, color).",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE7DC70DFE30131965568A86D17958E,Derive Meaning,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE78740DFE30131965468A86D17958E,"Aesthetic Valuing - Responding to, Analyzing, and Making Judgments About Works in the Visual Arts",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE73490DFE30131965368A86D17958E,"Identify art objects from various cultures (e.g., Japanese screen painting, Mexican tin art, African masks) and describe what they have in common and how they differ.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE6E190DFE30131965268A86D17958E,View and then describe art from various cultures.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE687E0DFE30131965168A86D17958E,Diversity of the Visual Arts,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE64100DFE30131965068A86D17958E,"Identify and describe various subject matter in art (e.g., landscapes, seascapes, portraits, still life).",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE5F940DFE30131964F68A86D17958E,Recognize and discuss the design of everyday objects from various time periods and cultures.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE5AEE0DFE30131964E68A86D17958E,Role and Development of the Visual Arts,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE55E90DFE30131964D68A86D17958E,Historical and Cultural Context - Understanding the Historical Contributions and Cultural Dimensions of the Visual Arts,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE4F0A0DFE30131964C68A86D17958E,Create artwork based on observations of actual objects and everyday scenes.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE495B0DFE30131964B68A86D17958E,Use visual and actual texture in original works of art.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE44960DFE30131964A68A86D17958E,"Draw or paint a still life, using secondary colors.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE3FCE0DFE30131964968A86D17958E,"Create a representational sculpture based on people, animals, or buildings.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE3B170DFE30131964868A86D17958E,"Plan and use variations in line, shape/form, color, and texture to communicate ideas or feelings in works of art.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE367D0DFE30131964768A86D17958E,Communication and Expression Through Original Works of Art,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE314D0DFE30131964668A86D17958E,"Demonstrate beginning skill in the manipulation and use of sculptural materials (clay, paper, and papier maché) to create form and texture in works of art.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE2BA90DFE30131964568A86D17958E,Mix secondary colors from primary colors and describe the process.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE272A0DFE30131964468A86D17958E,Use texture in two-dimensional and three-dimensional works of art.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE22AA0DFE30131964368A86D17958E,"Skills, Processes, Materials, and Tools",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE1E190DFE30131964268A86D17958E,"Creative Expression - Creating, Performing, and Participating in the Visual Arts",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE198B0DFE30131964168A86D17958E,"Identify the elements of art in objects in nature, in the environment, and in works of art, emphasizing line, color, shape/form, and texture.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE14AB0DFE30131964068A86D17958E,Analyze Art Elements and Principles of Design,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE0ED30DFE30131963F68A86D17958E,"Distinguish among various media when looking at works of art (e.g., clay, paints, draw-ing materials).",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE0A2C0DFE30131963E68A86D17958E,"Describe and replicate repeated patterns in nature, in the environment, and in works of art.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBE05450DFE30131963D68A86D17958E,Develop Perceptual Skills and Visual Arts Vocabulary,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDFDED0DFE30131963C68A86D17958E,"Artistic Perception - Processing, Analyzing, and Responding to Sensory Information Through the Language and Skills Unique to the Visual Arts",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDF7E60DFE30131963B68A86D17958E,Visual Arts,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDF0570DFE30131963A68A86D17958E,"Demonstrate the ability to work cooperatively in presenting a tableau, an improvisation, or a pantomime.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDEAFC0DFE30131963968A86D17958E,Careers and Career-Related Skills,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDE6700DFE30131963868A86D17958E,"Apply the theatrical concept of beginning, middle, and end to other content areas. For example, act out the life cycle of a butterfly.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDE1D90DFE30131963768A86D17958E,Connections and Applications,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDDD3B0DFE30131963668A86D17958E,"Connections, Relationships, Applications - Connecting and Applying What Is Learned in Theatre, Film/Video, and Electronic Media to Other Art Forms and Subject Areas and to Careers",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDD8530DFE30131963568A86D17958E,Identify and discuss emotional reactions to a theatrical experience.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDD2E40DFE30131963468A86D17958E,Derivation of Meaning from Works of Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDCE9D0DFE30131963368A86D17958E,Describe what was liked about a theatrical work or a story.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDCA400DFE30131963268A86D17958E,Critical Assessment of Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDC5D10DFE30131963168A86D17958E,"Aesthetic Valuing - Responding to, Analyzing, and Critiquing Theatrical Experiences",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDC1790DFE30131963068A86D17958E,Describe the roles and responsibilities of audience and actor.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDBCAE0DFE30131962F68A86D17958E,"Identify theatrical conventions, such as props, costumes, masks, and sets.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDB72E0DFE30131962E68A86D17958E,History of Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDB2560DFE30131962D68A86D17958E,Identify the cultural and geographic origins of stories.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDAD600DFE30131962C68A86D17958E,Role and Cultural Significance of Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDA7DF0DFE30131962B68A86D17958E,Historical and Cultural Context - Understanding the Historical Contributions and Cultural Dimensions of Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBDA32A0DFE30131962A68A86D17958E,"Dramatize or improvise familiar simple stories from classroom literature or life experi-ences, incorporating plot (beginning, middle, and end) and using a tableau or a panto-mime.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD9E6E0DFE30131962968A86D17958E,Creation/Invention in Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD98A10DFE30131962868A86D17958E,"Demonstrate skills in pantomime, tableau, and improvisation.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD93FE0DFE30131962768A86D17958E,Development of Theatrical Skills,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD8FC90DFE30131962668A86D17958E,"Creative Expression - Creating, Performing, and Participating in Theatre",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD8B6E0DFE30131962568A86D17958E,Observe and describe the traits of a character.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD86B80DFE30131962468A86D17958E,Comprehension and Analysis of the Elements of Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD81680DFE30131962368A86D17958E,"Use the vocabulary of the theatre, such as play, plot (beginning, middle, and end), improvisa-tion, pantomime, stage, character, and audience, to describe theatrical experiences.",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD7D2A0DFE30131962268A86D17958E,Development of the Vocabulary of Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD78E90DFE30131962168A86D17958E,"Artistic Perception - Processing, Analyzing, and Responding to Sensory Information Through the Language and Skills Unique to Theatre",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD74A30DFE30131962068A86D17958E,Theatre,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD70630DFE30131961F68A86D17958E,Describe how the performance of songs and dances improves after practice and re-hearsal.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD6BFB0DFE30131961E68A86D17958E,Careers and Career-Related Skills,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD671F0DFE30131961D68A86D17958E,Recognize and explain how people respond to their world through music.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD61A00DFE30131961C68A86D17958E,Connections and Applications,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD5CC90DFE30131961B68A86D17958E,"Connections, Relationships, Applications - Connecting and Applying What Is Learned in Music to Learning in Other Art Forms and Subject Areas and to Careers",Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
FBD57CE0DFE30131961A68A86D17958E,Describe how ideas or moods are communicated through music.,Visual & Performing Arts (2001-2019),Grade_01,,,California,2001,http://www.cde.ca.gov/be/st/ss/documents/vpastandards.pdf
